,Date,Team,Name,Injury
4937,03/31/2023,TOR,Ron Harper Jr.,DNP - Coach's Decision
4938,03/31/2023,TOR,Joe Wieskamp,DNP - Coach's Decision
4939,03/31/2023,TOR,Thaddeus Young,DNP - Coach's Decision
4940,03/31/2023,PHI,Dewayne Dedmon,DNP - Coach's Decision
4941,03/31/2023,PHI,Montrezl Harrell,DNP - Coach's Decision
4942,03/31/2023,PHI,Furkan Korkmaz,DNP - Coach's Decision
4943,03/31/2023,PHI,Jaden Springer,DNP - Coach's Decision
4944,03/31/2023,SAS,Doug McDermott,DNP - Coach's Decision
4945,03/31/2023,SAS,Devin Vassell,DNP - Injury/Illness - Left Knee; Injury Management
4946,03/31/2023,GSW,JaMychal Green,DNP - Coach's Decision
4947,03/31/2023,CHI,Javonte Green,DNP - Coach's Decision
4948,03/31/2023,CHI,Derrick Jones Jr.,DNP - Coach's Decision
4949,03/31/2023,LAL,Max Christie,DNP - Coach's Decision
4950,03/31/2023,LAL,Davon Reed,DNP - Coach's Decision
4951,03/31/2023,LAL,Lonnie Walker IV,DNP - Coach's Decision
4952,03/31/2023,MIN,Luka Garza,DNP - Coach's Decision
4953,03/31/2023,MIN,Nathan Knight,DNP - Coach's Decision
4954,03/31/2023,MIN,Josh Minott,DNP - Coach's Decision
4955,03/31/2023,MIN,Wendell Moore Jr.,DNP - Coach's Decision
4956,03/31/2023,DET,Buddy Boeheim,DNP - Coach's Decision
4957,03/31/2023,HOU,D.J. Augustin,DNP - Coach's Decision
4958,03/31/2023,HOU,Frank Kaminsky,DNP - Coach's Decision
4959,03/31/2023,NYK,Evan Fournier,DNP - Coach's Decision
4960,03/31/2023,NYK,Trevor Keels,DNP - Coach's Decision
4961,03/31/2023,NYK,Jericho Sims,DNP - Coach's Decision
4962,03/31/2023,CLE,Mamadi Diakite,DNP - Coach's Decision
4963,03/31/2023,CLE,Danny Green,DNP - Coach's Decision
4964,03/31/2023,DEN,Thomas Bryant,DNP - Coach's Decision
4965,03/31/2023,DEN,Jeff Green,DNP - Coach's Decision
4966,03/31/2023,DEN,Jack White,DNP - Coach's Decision
4967,03/31/2023,PHX,Darius Bazley,DNP - Coach's Decision
4968,03/31/2023,PHX,Jock Landale,DNP - Coach's Decision
4969,03/31/2023,PHX,Damion Lee,DNP - Coach's Decision
4970,03/31/2023,PHX,Landry Shamet,DNP - Coach's Decision
4971,03/31/2023,PHX,Ish Wainright,DNP - Coach's Decision
4972,03/31/2023,OKC,Tre Mann,DNP - Coach's Decision
4973,03/31/2023,OKC,Jeremiah Robinson-Earl,DNP - Coach's Decision
4974,03/31/2023,OKC,Dario Saric,DNP - Coach's Decision
4975,03/31/2023,OKC,Olivier Sarr,DNP - Coach's Decision
4976,03/31/2023,IND,George Hill,DNP - Coach's Decision
4977,03/31/2023,IND,James Johnson,DNP - Coach's Decision
4978,03/31/2023,IND,Daniel Theis,DNP - Coach's Decision
4979,04/01/2023,LAC,Brandon Boston Jr.,DNP - Coach's Decision
4980,04/01/2023,LAC,Amir Coffey,DNP - Coach's Decision
4981,04/01/2023,LAC,Moussa Diabate,DNP - Coach's Decision
4982,04/01/2023,LAC,Xavier Moon,DNP - Coach's Decision
4983,04/01/2023,NOP,Jaxson Hayes,DNP - Coach's Decision
4984,04/01/2023,NOP,Willy Hernangomez,DNP - Coach's Decision
4985,04/01/2023,NOP,Kira Lewis Jr.,DNP - Coach's Decision
4986,04/01/2023,NOP,Dereon Seabron,DNP - Coach's Decision
4987,04/01/2023,NOP,Garrett Temple,DNP - Coach's Decision
4988,04/01/2023,DAL,Davis Bertans,DNP - Coach's Decision
4989,04/01/2023,DAL,A.J. Lawson,DNP - Coach's Decision
4990,04/01/2023,DAL,JaVale McGee,DNP - Coach's Decision
4991,04/01/2023,DAL,Markieff Morris,DNP - Coach's Decision
4992,04/01/2023,DAL,Theo Pinson,DNP - Coach's Decision
4993,04/01/2023,MIA,Udonis Haslem,DNP - Coach's Decision
4994,04/01/2023,MIA,Haywood Highsmith,DNP - Coach's Decision
4995,04/01/2023,MIA,Victor Oladipo,DNP - Coach's Decision
4996,04/01/2023,MIA,Omer Yurtseven,DNP - Coach's Decision
4997,04/02/2023,DET,Rodney McGruder,DNP - Injury/Illness - Right Foot; Sprain
4998,04/02/2023,ORL,Bol Bol,DNP - Coach's Decision
4999,04/02/2023,GSW,Patrick Baldwin Jr.,DNP - Coach's Decision
5000,04/02/2023,GSW,JaMychal Green,DNP - Coach's Decision
5001,04/02/2023,GSW,Moses Moody,DNP - Coach's Decision
5002,04/02/2023,GSW,Lester Quinones,DNP - Coach's Decision
5003,04/02/2023,DEN,Thomas Bryant,DNP - Coach's Decision
5004,04/02/2023,DEN,DeAndre Jordan,DNP - Coach's Decision
5005,04/02/2023,DEN,Ish Smith,DNP - Coach's Decision
5006,04/02/2023,DEN,Jack White,DNP - Coach's Decision
5007,04/02/2023,UTA,Damian Jones,DNP - Coach's Decision
5008,04/02/2023,UTA,Johnny Juzang,DNP - Coach's Decision
5009,04/02/2023,UTA,Micah Potter,DNP - Coach's Decision
5010,04/02/2023,BKN,Moses Brown,DNP - Coach's Decision
5011,04/02/2023,BKN,Patty Mills,DNP - Coach's Decision
5012,04/02/2023,BKN,Edmond Sumner,DNP - Coach's Decision
5013,04/02/2023,HOU,D.J. Augustin,DNP - Coach's Decision
5014,04/02/2023,NYK,Trevor Keels,DNP - Coach's Decision
5015,04/02/2023,NYK,Jericho Sims,DNP - Coach's Decision
5016,04/02/2023,PHI,Dewayne Dedmon,DNP - Coach's Decision
5017,04/02/2023,SAS,Gorgui Dieng,DNP - Coach's Decision
5018,04/02/2023,SAC,Keon Ellis,DNP - Coach's Decision
5019,04/02/2023,SAC,Richaun Holmes,DNP - Coach's Decision
5020,04/02/2023,SAC,Chimezie Metu,DNP - Coach's Decision
5021,04/02/2023,DAL,Justin Holiday,DNP - Coach's Decision
5022,04/02/2023,DAL,Markieff Morris,DNP - Coach's Decision
5023,04/02/2023,DAL,Frank Ntilikina,DNP - Coach's Decision
5024,04/02/2023,DAL,Theo Pinson,DNP - Coach's Decision
5025,04/02/2023,ATL,Bruno Fernando,DNP - Coach's Decision
5026,04/02/2023,ATL,Trent Forrest,DNP - Coach's Decision
5027,04/02/2023,ATL,Aaron Holiday,DNP - Coach's Decision
5028,04/02/2023,ATL,Vit Krejci,DNP - Coach's Decision
5029,04/02/2023,ATL,Tyrese Martin,DNP - Coach's Decision
5030,04/02/2023,ATL,Garrison Mathews,DNP - Coach's Decision
5031,04/02/2023,TOR,Thaddeus Young,DNP - Coach's Decision
5032,04/02/2023,CHA,Nick Richards,DNP - Coach's Decision
5033,04/02/2023,CHI,Javonte Green,DNP - Coach's Decision
5034,04/02/2023,CHI,Carlik Jones,DNP - Coach's Decision
5035,04/02/2023,CHI,Marko Simonovic,DNP - Coach's Decision
5036,04/02/2023,CHI,Terry Taylor,DNP - Coach's Decision
5037,04/02/2023,MIN,Nathan Knight,DNP - Coach's Decision
5038,04/02/2023,MIN,Josh Minott,DNP - Coach's Decision
5039,04/02/2023,MIN,Wendell Moore Jr.,DNP - Coach's Decision
5040,04/02/2023,MIN,Matt Ryan,DNP - Coach's Decision
5041,04/02/2023,PHX,Darius Bazley,DNP - Coach's Decision
5042,04/02/2023,PHX,Jock Landale,DNP - Coach's Decision
5043,04/02/2023,PHX,Damion Lee,DNP - Coach's Decision
5044,04/02/2023,OKC,Tre Mann,DNP - Coach's Decision
5045,04/02/2023,OKC,Aleksej Pokusevski,DNP - Coach's Decision
5046,04/02/2023,OKC,Jeremiah Robinson-Earl,DNP - Coach's Decision
5047,04/02/2023,OKC,Olivier Sarr,DNP - Coach's Decision
5048,04/02/2023,IND,George Hill,DNP - Coach's Decision
5049,04/02/2023,IND,James Johnson,DNP - Coach's Decision
5050,04/02/2023,IND,Daniel Theis,DNP - Coach's Decision
5051,04/02/2023,CLE,Mamadi Diakite,DNP - Coach's Decision
5052,04/02/2023,CLE,Danny Green,DNP - Coach's Decision
5053,04/02/2023,CLE,Robin Lopez,DNP - Coach's Decision
5054,04/02/2023,CLE,Sam Merrill,DNP - Coach's Decision
5055,04/02/2023,CLE,Isaiah Mobley,DNP - Coach's Decision
5056,04/02/2023,CLE,Raul Neto,DNP - Coach's Decision
5057,04/04/2023,MEM,Kennedy Chandler,DNP - Coach's Decision
5058,04/04/2023,MEM,Vince Williams Jr.,DNP - Coach's Decision
5059,04/04/2023,BOS,JD Davison,DNP - Coach's Decision
5060,04/04/2023,BOS,Mfiondu Kabengele,DNP - Coach's Decision
5061,04/04/2023,PHI,Dewayne Dedmon,DNP - Coach's Decision
5062,04/04/2023,PHI,Montrezl Harrell,DNP - Coach's Decision
5063,04/04/2023,PHI,Furkan Korkmaz,DNP - Coach's Decision
5064,04/04/2023,PHI,Shake Milton,DNP - Coach's Decision
5065,04/04/2023,LAL,Max Christie,DNP - Coach's Decision
5066,04/04/2023,LAL,Davon Reed,DNP - Coach's Decision
5067,04/04/2023,LAL,Cole Swider,DNP - Coach's Decision
5068,04/04/2023,LAL,Lonnie Walker IV,DNP - Coach's Decision
5069,04/04/2023,UTA,Johnny Juzang,DNP - Coach's Decision
5070,04/04/2023,UTA,Micah Potter,DNP - Coach's Decision
5071,04/04/2023,CLE,Mamadi Diakite,DNP - Coach's Decision
5072,04/04/2023,CLE,Danny Green,DNP - Coach's Decision
5073,04/04/2023,CLE,Robin Lopez,DNP - Coach's Decision
5074,04/04/2023,CLE,Sam Merrill,DNP - Coach's Decision
5075,04/04/2023,CLE,Isaiah Mobley,DNP - Coach's Decision
5076,04/04/2023,CLE,Raul Neto,DNP - Coach's Decision
5077,04/04/2023,ORL,Bol Bol,DNP - Coach's Decision
5078,04/04/2023,ORL,Michael Carter-Williams,DNP - Coach's Decision
5079,04/04/2023,ORL,Kevon Harris,DNP - Coach's Decision
5080,04/04/2023,ORL,Caleb Houstan,DNP - Coach's Decision
5081,04/04/2023,ORL,Chuma Okeke,DNP - Coach's Decision
5082,04/04/2023,ORL,Jay Scrubb,DNP - Coach's Decision
5083,04/04/2023,DEN,Thomas Bryant,DNP - Coach's Decision
5084,04/04/2023,DEN,Ish Smith,DNP - Coach's Decision
5085,04/04/2023,DEN,Jack White,DNP - Coach's Decision
5086,04/04/2023,HOU,D.J. Augustin,DNP - Coach's Decision
5087,04/04/2023,HOU,Frank Kaminsky,DNP - Coach's Decision
5088,04/04/2023,HOU,Boban Marjanovic,DNP - Coach's Decision
5089,04/04/2023,MIA,Jamal Cain,DNP - Coach's Decision
5090,04/04/2023,MIA,Udonis Haslem,DNP - Coach's Decision
5091,04/04/2023,MIA,Haywood Highsmith,DNP - Coach's Decision
5092,04/04/2023,MIA,Victor Oladipo,DNP - Coach's Decision
5093,04/04/2023,MIA,Duncan Robinson,DNP - Coach's Decision
5094,04/04/2023,MIA,Omer Yurtseven,DNP - Coach's Decision
5095,04/04/2023,MIA,Cody Zeller,DNP - Coach's Decision
5096,04/04/2023,DET,Marvin Bagley III,DNP - Concussion Protocol
5097,04/04/2023,DET,Buddy Boeheim,DNP - Coach's Decision
5098,04/04/2023,DET,Rodney McGruder,DNP - Injury/Illness - Right Foot; Sprain
5099,04/04/2023,ATL,Garrison Mathews,DNP - Coach's Decision
5100,04/04/2023,CHI,Javonte Green,DNP - Coach's Decision
5101,04/04/2023,CHI,Carlik Jones,DNP - Coach's Decision
5102,04/04/2023,CHI,Terry Taylor,DNP - Coach's Decision
5103,04/04/2023,TOR,Thaddeus Young,DNP - Coach's Decision
5104,04/04/2023,MIN,Nathan Knight,DNP - Coach's Decision
5105,04/04/2023,MIN,Jordan McLaughlin,DNP - Coach's Decision
5106,04/04/2023,MIN,Josh Minott,DNP - Coach's Decision
5107,04/04/2023,MIN,Wendell Moore Jr.,DNP - Coach's Decision
5108,04/04/2023,BKN,Moses Brown,DNP - Coach's Decision
5109,04/04/2023,BKN,David Duke Jr.,DNP - Coach's Decision
5110,04/04/2023,BKN,Patty Mills,DNP - Coach's Decision
5111,04/04/2023,BKN,Edmond Sumner,DNP - Coach's Decision
5112,04/04/2023,BKN,Yuta Watanabe,DNP - Coach's Decision
5113,04/04/2023,OKC,Jeremiah Robinson-Earl,DNP - Coach's Decision
5114,04/04/2023,OKC,Lindy Waters III,DNP - Coach's Decision
5115,04/04/2023,GSW,JaMychal Green,DNP - Coach's Decision
5116,04/04/2023,MIL,Meyers Leonard,DNP - Coach's Decision
5117,04/04/2023,MIL,Lindell Wigginton,DNP - Coach's Decision
5118,04/04/2023,WAS,Taj Gibson,DNP - Coach's Decision
5119,04/04/2023,WAS,Isaiah Todd,DNP - Coach's Decision
5120,04/04/2023,SAS,Zach Collins,DNP - Injury/Illness - Left Fifth Finger; Cut
5121,04/04/2023,SAS,Romeo Langford,DNP - Injury/Illness - Left Adductor; Injury Management
5122,04/04/2023,PHX,Cameron Payne,DNP - Coach's Decision
5123,04/04/2023,NOP,Willy Hernangomez,DNP - Coach's Decision
5124,04/04/2023,NOP,Dereon Seabron,DNP - Coach's Decision
5125,04/05/2023,MEM,Jake LaRavia,DNP - Injury/Illness - Right Calf; Soreness
5126,04/05/2023,NOP,Jaxson Hayes,DNP - Coach's Decision
5127,04/05/2023,NOP,Willy Hernangomez,DNP - Coach's Decision
5128,04/05/2023,NOP,Kira Lewis Jr.,DNP - Coach's Decision
5129,04/05/2023,NOP,E.J. Liddell,DNP - Injury/Illness - Right Knee; ACL Injury Recovery
5130,04/05/2023,NOP,Dereon Seabron,DNP - Coach's Decision
5131,04/05/2023,NOP,Garrett Temple,DNP - Coach's Decision
5132,04/05/2023,NYK,RJ Barrett,DNP - Injury/Illness - Illness; Ilness
5133,04/05/2023,NYK,Trevor Keels,DNP - Coach's Decision
5134,04/05/2023,NYK,Derrick Rose,DNP - Coach's Decision
5135,04/05/2023,IND,George Hill,DNP - Coach's Decision
5136,04/05/2023,IND,James Johnson,DNP - Coach's Decision
5137,04/05/2023,IND,Daniel Theis,DNP - Coach's Decision
5138,04/05/2023,TOR,Dalano Banton,DNP - Coach's Decision
5139,04/05/2023,TOR,Malachi Flynn,DNP - Coach's Decision
5140,04/05/2023,TOR,Ron Harper Jr.,DNP - Coach's Decision
5141,04/05/2023,TOR,Joe Wieskamp,DNP - Coach's Decision
5142,04/05/2023,TOR,Thaddeus Young,DNP - Coach's Decision
5143,04/05/2023,BOS,JD Davison,DNP - Coach's Decision
5144,04/05/2023,BOS,Mfiondu Kabengele,DNP - Coach's Decision
5145,04/05/2023,BKN,Moses Brown,DNP - Coach's Decision
5146,04/05/2023,BKN,Patty Mills,DNP - Coach's Decision
5147,04/05/2023,BKN,Cam Thomas,DNP - Coach's Decision
5148,04/05/2023,DET,Buddy Boeheim,DNP - Coach's Decision
5149,04/05/2023,LAL,Mo Bamba,DNP - Coach's Decision
5150,04/05/2023,LAL,Max Christie,DNP - Coach's Decision
5151,04/05/2023,LAL,Davon Reed,DNP - Coach's Decision
5152,04/05/2023,LAL,Lonnie Walker IV,DNP - Coach's Decision
5153,04/05/2023,LAC,Brandon Boston Jr.,DNP - Coach's Decision
5154,04/05/2023,LAC,Amir Coffey,DNP - Coach's Decision
5155,04/05/2023,LAC,Robert Covington,DNP - Coach's Decision
5156,04/05/2023,LAC,Moussa Diabate,DNP - Coach's Decision
5157,04/05/2023,LAC,Xavier Moon,DNP - Coach's Decision
5158,04/05/2023,CHI,Javonte Green,DNP - Coach's Decision
5159,04/05/2023,CHI,Terry Taylor,DNP - Coach's Decision
5160,04/05/2023,MIL,Goran Dragic,DNP - Coach's Decision
5161,04/05/2023,SAC,Terence Davis,DNP - Coach's Decision
5162,04/05/2023,SAC,PJ Dozier,DNP - Coach's Decision
5163,04/05/2023,SAC,Keon Ellis,DNP - Coach's Decision
5164,04/05/2023,SAC,Richaun Holmes,DNP - Coach's Decision
5165,04/05/2023,SAC,Chimezie Metu,DNP - Coach's Decision
5166,04/05/2023,DAL,Davis Bertans,DNP - Coach's Decision
5167,04/05/2023,DAL,Justin Holiday,DNP - Coach's Decision
5168,04/05/2023,DAL,Markieff Morris,DNP - Coach's Decision
5169,04/05/2023,DAL,Frank Ntilikina,DNP - Coach's Decision
5170,04/05/2023,DAL,Theo Pinson,DNP - Coach's Decision
5171,04/05/2023,WAS,Taj Gibson,DNP - Coach's Decision
5172,04/05/2023,ATL,Donovan Williams,DNP - Coach's Decision
5173,04/06/2023,MIA,Udonis Haslem,DNP - Coach's Decision
5174,04/06/2023,MIA,Victor Oladipo,DNP - Coach's Decision
5175,04/06/2023,MIA,Cody Zeller,DNP - Coach's Decision
5176,04/06/2023,PHI,Dewayne Dedmon,DNP - Coach's Decision
5177,04/06/2023,ORL,Cole Anthony,DNP - Coach's Decision
5178,04/06/2023,DEN,Thomas Bryant,DNP - Coach's Decision
5179,04/06/2023,DEN,Jack White,DNP - Coach's Decision
5180,04/06/2023,PHX,Darius Bazley,DNP - Coach's Decision
5181,04/06/2023,PHX,Damion Lee,DNP - Coach's Decision
5182,04/06/2023,PHX,Saben Lee,DNP - Coach's Decision
5183,04/06/2023,SAS,Gorgui Dieng,DNP - Coach's Decision
5184,04/06/2023,SAS,Devin Vassell,DNP - Injury/Illness - Left Knee; Injury Management
5185,04/07/2023,MIL,Joe Ingles,DNP - Coach's Decision
5186,04/07/2023,MIL,Bobby Portis,DNP - Coach's Decision
5187,04/07/2023,MIA,Udonis Haslem,DNP - Coach's Decision
5188,04/07/2023,WAS,Taj Gibson,DNP - Coach's Decision
5189,04/07/2023,WAS,Isaiah Todd,DNP - Coach's Decision
5190,04/07/2023,PHI,Louis King,DNP - Coach's Decision
5191,04/07/2023,ATL,Bruno Fernando,DNP - Coach's Decision
5192,04/07/2023,ATL,AJ Griffin,DNP - Coach's Decision
5193,04/07/2023,ATL,Vit Krejci,DNP - Coach's Decision
5194,04/07/2023,ATL,Tyrese Martin,DNP - Coach's Decision
5195,04/07/2023,ATL,Garrison Mathews,DNP - Coach's Decision
5196,04/07/2023,ORL,Gary Harris,DNP - Injury/Illness - Left Adductor; Soreness
5197,04/07/2023,BKN,Patty Mills,DNP - Coach's Decision
5198,04/07/2023,BKN,Cam Thomas,DNP - Coach's Decision
5199,04/07/2023,HOU,D.J. Augustin,DNP - Coach's Decision
5200,04/07/2023,HOU,Frank Kaminsky,DNP - Coach's Decision
5201,04/07/2023,HOU,Daishen Nix,DNP - Coach's Decision
5202,04/07/2023,DET,Isaiah Livers,DNP - Injury/Illness - Right Ankle; Sprain
5203,04/07/2023,DET,Rodney McGruder,DNP - Injury/Illness - Right Foot; Sprain
5204,04/07/2023,DET,Eugene Omoruyi,DNP - Injury/Illness - Left Ankle; Sprain
5205,04/07/2023,IND,Daniel Theis,DNP - Coach's Decision
5206,04/07/2023,CHI,Andre Drummond,DNP - Coach's Decision
5207,04/07/2023,CHI,Marko Simonovic,DNP - Coach's Decision
5208,04/07/2023,TOR,Thaddeus Young,DNP - Coach's Decision
5209,04/07/2023,GSW,JaMychal Green,DNP - Coach's Decision
5210,04/07/2023,SAC,Neemias Queta,DNP - Coach's Decision
5211,04/07/2023,NYK,Trevor Keels,DNP - Coach's Decision
5212,04/07/2023,NYK,Derrick Rose,DNP - Coach's Decision
5213,04/07/2023,NOP,Jaxson Hayes,DNP - Coach's Decision
5214,04/07/2023,NOP,Willy Hernangomez,DNP - Coach's Decision
5215,04/07/2023,NOP,Kira Lewis Jr.,DNP - Coach's Decision
5216,04/07/2023,NOP,Garrett Temple,DNP - Coach's Decision
5217,04/08/2023,DEN,Thomas Bryant,DNP - Coach's Decision
5218,04/08/2023,DEN,DeAndre Jordan,DNP - Coach's Decision
5219,04/08/2023,DEN,Jack White,DNP - Coach's Decision
5220,04/08/2023,UTA,Talen Horton-Tucker,DNP - Injury/Illness - Left Ankle; Soreness
5221,04/08/2023,UTA,Collin Sexton,DNP - Injury/Illness - Left Hamstring; Injury maintenance
5222,04/08/2023,POR,Drew Eubanks,DNP - Injury/Illness - Right Ankle; Sprain
5223,04/09/2023,HOU,D.J. Augustin,DNP - Coach's Decision
5224,04/09/2023,HOU,Willie Cauley-Stein,DNP - Coach's Decision
5225,04/09/2023,HOU,Darius Days,DNP - Coach's Decision
5226,04/09/2023,HOU,Trevor Hudgins,DNP - Coach's Decision
5227,04/09/2023,WAS,Daniel Gafford,DNP - Coach's Decision
5228,04/09/2023,WAS,Taj Gibson,DNP - Coach's Decision
5229,04/09/2023,WAS,Delon Wright,DNP - Coach's Decision
5230,04/09/2023,IND,Daniel Theis,DNP - Coach's Decision
5231,04/09/2023,NYK,DaQuan Jeffries,DNP - Coach's Decision
5232,04/09/2023,NYK,Derrick Rose,DNP - Coach's Decision
5233,04/09/2023,NYK,Jericho Sims,DNP - Coach's Decision
5234,04/09/2023,TOR,Thaddeus Young,DNP - Coach's Decision
5235,04/09/2023,MEM,Desmond Bane,DNP - Injury/Illness - Left Knee; Soreness
5236,04/09/2023,MEM,Tyus Jones,DNP - Injury/Illness - Left Foot; Soreness
5237,04/09/2023,MEM,Luke Kennard,DNP - Coach's Decision
5238,04/09/2023,MEM,Jake LaRavia,DNP - Injury/Illness - Right Calf; Soreness
5239,04/09/2023,MEM,Xavier Tillman,DNP - Coach's Decision
5240,04/09/2023,OKC,Luguentz Dort,DNP - Injury/Illness - Right Shoulder; Strain
5241,04/09/2023,OKC,Isaiah Joe,DNP - Coach's Decision
5242,04/09/2023,OKC,Dario Saric,DNP - Coach's Decision
5243,04/09/2023,OKC,Jalen Williams,DNP - Injury/Illness - Right Wrist; Strain
5244,04/09/2023,LAC,Brandon Boston Jr.,DNP - Coach's Decision
5245,04/09/2023,LAC,Amir Coffey,DNP - Coach's Decision
5246,04/09/2023,LAC,Moussa Diabate,DNP - Coach's Decision
5247,04/09/2023,LAC,Xavier Moon,DNP - Coach's Decision
5248,04/09/2023,LAC,Jason Preston,DNP - Coach's Decision
5249,04/09/2023,UTA,Micah Potter,DNP - Coach's Decision
5250,04/09/2023,LAL,Lonnie Walker IV,DNP - Coach's Decision
5251,04/09/2023,DAL,JaVale McGee,DNP - Coach's Decision
5252,04/09/2023,DAL,Dwight Powell,DNP - Coach's Decision
5253,04/09/2023,DAL,Christian Wood,DNP - Coach's Decision
5254,04/09/2023,ORL,Cole Anthony,DNP - Coach's Decision
5255,04/09/2023,ORL,Gary Harris,DNP - Coach's Decision
5256,04/09/2023,CHI,Javonte Green,DNP - Coach's Decision
5257,04/09/2023,NOP,Dyson Daniels,DNP - Coach's Decision
5258,04/09/2023,NOP,Jaxson Hayes,DNP - Coach's Decision
5259,04/09/2023,NOP,Willy Hernangomez,DNP - Coach's Decision
5260,04/09/2023,NOP,Kira Lewis Jr.,DNP - Coach's Decision
5261,04/09/2023,NOP,Dereon Seabron,DNP - Coach's Decision
5262,04/09/2023,NOP,Garrett Temple,DNP - Coach's Decision
5263,04/09/2023,MIN,Luka Garza,DNP - Coach's Decision
5264,04/09/2023,MIN,Josh Minott,DNP - Coach's Decision
5265,04/09/2023,MIN,Austin Rivers,DNP - Coach's Decision
5266,10/19/2022,NOP,Jaxson Hayes,DND - Injury/Illness - Left Elbow; UCL Tear
5267,10/21/2022,GSW,Patrick Baldwin Jr.,DND - Injury/Illness - Right thumb sprain
5268,10/23/2022,OKC,Shai Gilgeous-Alexander,DND - Injury/Illness - Left Hip Contusion
5269,10/24/2022,IND,Myles Turner,DND - Injury/Illness - Left Ankle Sprain
5270,10/24/2022,POR,Justise Winslow,"DND - Injury/Illness - right ankle, sprain"
5271,10/28/2022,POR,Damian Lillard,DND - Injury/Illness - Right Calf; Strain
5272,10/28/2022,LAL,Anthony Davis,DND - Injury/Illness - Low Back; Tightness
5273,10/28/2022,MIN,Jordan McLaughlin,DND - Injury/Illness - Right Heel; Soreness
5274,10/29/2022,IND,T.J. McConnell,DND - Injury/Illness - Right Knee; Sore
5275,10/29/2022,IND,Aaron Nesmith,DND - Injury/Illness - Right Foot; Sore
5276,10/29/2022,IND,Myles Turner,DND - Injury/Illness - Left Ankle; Injury Management
5277,10/31/2022,IND,Aaron Nesmith,DND - Injury/Illness - Right Foot; Sore
5278,11/02/2022,POR,Damian Lillard,DND - Injury/Illness - Right Calf; Strain
5279,11/02/2022,PHI,De'Anthony Melton,DND - Injury/Illness - Left Low Back; Stiffness
5280,11/04/2022,PHI,Joel Embiid,DND - Injury/Illness - N/A; Non-Covid Illness
5281,11/04/2022,PHI,James Harden,DND - Injury/Illness - Right Foot; Tendon Strain
5282,11/04/2022,PHI,Danuel House Jr.,DND - Injury/Illness - N/A; Non-Covid Illness
5283,11/04/2022,POR,Damian Lillard,DND - Injury/Illness - Right Calf; Strain
5284,11/06/2022,LAL,Patrick Beverley,DND - Injury/Illness - Non-Covid; Illness
5285,11/07/2022,PHI,James Harden,DND - Injury/Illness - Right Foot; Tendon Strain
5286,11/07/2022,ATL,Trae Young,DND - Injury/Illness - Right Shin; Soreness
5287,11/09/2022,POR,Jusuf Nurkic,DND - Injury/Illness - Right Adductor; Soreness
5288,11/09/2022,ORL,Paolo Banchero,DND - Injury/Illness - Left Ankle; Sprain
5289,11/09/2022,PHX,Chris Paul,DND - Injury/Illness - Right Heel; Soreness
5290,11/10/2022,POR,Keon Johnson,DND - Injury/Illness - Left Hip; Pointer
5291,11/10/2022,POR,Jusuf Nurkic,DND - Injury/Illness - Right Adductor; Soreness
5292,11/10/2022,DAL,Davis Bertans,DND - Injury/Illness - Right Knee; Effusion
5293,11/10/2022,DAL,Christian Wood,DND - Injury/Illness - Left Knee; Sprain
5294,11/10/2022,WAS,Taj Gibson,DND - Injury/Illness - Neck; Cervical strain
5295,11/11/2022,TOR,Khem Birch,DND - Injury/Illness - Right Knee; Soreness
5296,11/11/2022,NYK,Mitchell Robinson,DND - Injury/Illness - Sprained Right Knee
5297,11/11/2022,PHX,Chris Paul,DND - Injury/Illness - Right Heel; Soreness
5298,11/12/2022,BOS,Jaylen Brown,DND - Injury/Illness - Left Knee; Contusion
5299,11/12/2022,TOR,Khem Birch,DND - Injury/Illness - Right Knee; Soreness
5300,11/12/2022,IND,James Johnson,DND - Injury/Illness - Back; Soreness
5301,11/12/2022,PHI,De'Anthony Melton,DND - Injury/Illness - Back; Left-Sided Stiffness
5302,11/13/2022,PHI,Furkan Korkmaz,DND - Injury/Illness - Left Knee; Effusion
5303,11/13/2022,BKN,Ben Simmons,DND - Injury/Illness - Left Knee; Soreness
5304,11/14/2022,LAC,John Wall,DND - Injury/Illness - Left Knee; Injury Management
5305,11/14/2022,PHX,Chris Paul,DND - Injury/Illness - Right Heel; Soreness
5306,11/16/2022,GSW,Jonathan Kuminga,DND - Injury/Illness
5307,11/16/2022,PHX,Chris Paul,DND - Injury/Illness - Right Heel Soreness
5308,11/16/2022,ORL,Wendell Carter Jr.,DND - Injury/Illness - Right Plantar Fascia; Strain
5309,11/16/2022,MIA,Bam Adebayo,DND - Injury/Illness - Left Knee; Contusion
5310,11/16/2022,TOR,Justin Champagnie,DND - Injury/Illness - Back; Lower back - pain
5311,11/17/2022,LAC,Brandon Boston Jr.,DND -
5312,11/18/2022,MIA,Bam Adebayo,DND - Injury/Illness - Left Knee; Contusion
5313,11/18/2022,MIA,Jimmy Butler,DND - Injury/Illness - right knee soreness
5314,11/18/2022,MIA,Duncan Robinson,DND - Injury/Illness - right hand sprain
5315,11/18/2022,LAL,LeBron James,DND - Injury/Illness - Left Adductor; Strain
5316,11/18/2022,PHI,Tobias Harris,DND - Injury/Illness - Left Hip; Soreness
5317,11/18/2022,PHI,Furkan Korkmaz,DND - Injury/Illness - Left Knee; Effusion
5318,11/18/2022,PHX,Chris Paul,DND - Injury/Illness - Right Heel; Soreness
